paper_id,title
36620,Research Paper 36620
25772,Research Paper 25772
640617,Research Paper 640617
8865,Research Paper 8865
950986,Research Paper 950986
35905,Research Paper 35905
8875,Research Paper 8875
25791,Research Paper 25791
100961,Research Paper 100961
738941,Research Paper 738941
64271,Research Paper 64271
3084,Research Paper 3084
3085,Research Paper 3085
28649,Research Paper 28649
3095,Research Paper 3095
3097,Research Paper 3097
1153943,Research Paper 1153943
1121254,Research Paper 1121254
74427,Research Paper 74427
231249,Research Paper 231249
1105221,Research Paper 1105221
28674,Research Paper 28674
1129907,Research Paper 1129907
650807,Research Paper 650807
348437,Research Paper 348437
1688,Research Paper 1688
33013,Research Paper 33013
38829,Research Paper 38829
307015,Research Paper 307015
127033,Research Paper 127033
310742,Research Paper 310742
1694,Research Paper 1694
650834,Research Paper 650834
1131420,Research Paper 1131420
193918,Research Paper 193918
85324,Research Paper 85324
642827,Research Paper 642827
38845,Research Paper 38845
193931,Research Paper 193931
193932,Research Paper 193932
4553,Research Paper 4553
1116146,Research Paper 1116146
85352,Research Paper 85352
261040,Research Paper 261040
145215,Research Paper 145215
646412,Research Paper 646412
1131464,Research Paper 1131464
1131466,Research Paper 1131466
574264,Research Paper 574264
458439,Research Paper 458439
57764,Research Paper 57764
646440,Research Paper 646440
1111899,Research Paper 1111899
521252,Research Paper 521252
1115471,Research Paper 1115471
1123493,Research Paper 1123493
601462,Research Paper 601462
421481,Research Paper 421481
385572,Research Paper 385572
30934,Research Paper 30934
84695,Research Paper 84695
189566,Research Paper 189566
69397,Research Paper 69397
6741,Research Paper 6741
177998,Research Paper 177998
395725,Research Paper 395725
61417,Research Paper 61417
54129,Research Paper 54129
1118347,Research Paper 1118347
1106764,Research Paper 1106764
102406,Research Paper 102406
75972,Research Paper 75972
95579,Research Paper 95579
54132,Research Paper 54132
27243,Research Paper 27243
1153262,Research Paper 1153262
1153264,Research Paper 1153264
30973,Research Paper 30973
1129208,Research Paper 1129208
1106771,Research Paper 1106771
27249,Research Paper 27249
95586,Research Paper 95586
95588,Research Paper 95588
255233,Research Paper 255233
6775,Research Paper 6775
129287,Research Paper 129287
27250,Research Paper 27250
19231,Research Paper 19231
1153275,Research Paper 1153275
1132948,Research Paper 1132948
1106789,Research Paper 1106789
95597,Research Paper 95597
6784,Research Paper 6784
682815,Research Paper 682815
1153280,Research Paper 1153280
148170,Research Paper 148170
263279,Research Paper 263279
1116922,Research Paper 1116922
1152564,Research Paper 1152564
1118388,Research Paper 1118388
851968,Research Paper 851968
3101,Research Paper 3101
1129243,Research Paper 1129243
170798,Research Paper 170798
3112,Research Paper 3112
503877,Research Paper 503877
17821,Research Paper 17821
503883,Research Paper 503883
561238,Research Paper 561238
1110438,Research Paper 1110438
575795,Research Paper 575795
1116974,Research Paper 1116974
272720,Research Paper 272720
415693,Research Paper 415693
18582,Research Paper 18582
11325,Research Paper 11325
11326,Research Paper 11326
1103162,Research Paper 1103162
1111186,Research Paper 1111186
578645,Research Paper 578645
578646,Research Paper 578646
578649,Research Paper 578649
1121313,Research Paper 1121313
11335,Research Paper 11335
1102442,Research Paper 1102442
11339,Research Paper 11339
52784,Research Paper 52784
11342,Research Paper 11342
1130080,Research Paper 1130080
3191,Research Paper 3191
3192,Research Paper 3192
400455,Research Paper 400455
1135899,Research Paper 1135899
591017,Research Paper 591017
751408,Research Paper 751408
1140230,Research Paper 1140230
1140231,Research Paper 1140231
1106052,Research Paper 1106052
70970,Research Paper 70970
67245,Research Paper 67245
67246,Research Paper 67246
205196,Research Paper 205196
135130,Research Paper 135130
123556,Research Paper 123556
645084,Research Paper 645084
1786,Research Paper 1786
66556,Research Paper 66556
1130808,Research Paper 1130808
4649,Research Paper 4649
582343,Research Paper 582343
395075,Research Paper 395075
582349,Research Paper 582349
20833,Research Paper 20833
1131549,Research Paper 1131549
58552,Research Paper 58552
85449,Research Paper 85449
49811,Research Paper 49811
77438,Research Paper 77438
4660,Research Paper 4660
66594,Research Paper 66594
66596,Research Paper 66596
314459,Research Paper 314459
1116268,Research Paper 1116268
1103960,Research Paper 1103960
49843,Research Paper 49843
1103969,Research Paper 1103969
593240,Research Paper 593240
207395,Research Paper 207395
593248,Research Paper 593248
943087,Research Paper 943087
7532,Research Paper 7532
7537,Research Paper 7537
25181,Research Paper 25181
25184,Research Paper 25184
16437,Research Paper 16437
1103985,Research Paper 1103985
6814,Research Paper 6814
6818,Research Paper 6818
1154042,Research Paper 1154042
23738,Research Paper 23738
1107558,Research Paper 1107558
137359,Research Paper 137359
16451,Research Paper 16451
318071,Research Paper 318071
232860,Research Paper 232860
1107572,Research Paper 1107572
49895,Research Paper 49895
16474,Research Paper 16474
1154076,Research Paper 1154076
626999,Research Paper 626999
137380,Research Paper 137380
1119178,Research Paper 1119178
33904,Research Paper 33904
1119180,Research Paper 1119180
33907,Research Paper 33907
174418,Research Paper 174418
70281,Research Paper 70281
73119,Research Paper 73119
9716,Research Paper 9716
174425,Research Paper 174425
416455,Research Paper 416455
18615,Research Paper 18615
127940,Research Paper 127940
1152663,Research Paper 1152663
675649,Research Paper 675649
1117760,Research Paper 1117760
1138091,Research Paper 1138091
1152673,Research Paper 1152673
321004,Research Paper 321004
139547,Research Paper 139547
45533,Research Paper 45533
3217,Research Paper 3217
1111240,Research Paper 1111240
523574,Research Paper 523574
1110515,Research Paper 1110515
73162,Research Paper 73162
52835,Research Paper 52835
3220,Research Paper 3220
3223,Research Paper 3223
1129367,Research Paper 1129367
1129368,Research Paper 1129368
1129369,Research Paper 1129369
84021,Research Paper 84021
1127913,Research Paper 1127913
3233,Research Paper 3233
3235,Research Paper 3235
3236,Research Paper 3236
562067,Research Paper 562067
3240,Research Paper 3240
92065,Research Paper 92065
213246,Research Paper 213246
911198,Research Paper 911198
12158,Research Paper 12158
20178,Research Paper 20178
20179,Research Paper 20179
80491,Research Paper 80491
561364,Research Paper 561364
20180,Research Paper 20180
245955,Research Paper 245955
1102548,Research Paper 1102548
1817,Research Paper 1817
31043,Research Paper 31043
1102550,Research Paper 1102550
20193,Research Paper 20193
1110579,Research Paper 1110579
213279,Research Paper 213279
1133010,Research Paper 1133010
157761,Research Paper 157761
31055,Research Paper 31055
12194,Research Paper 12194
1133028,Research Paper 1133028
578780,Research Paper 578780
12198,Research Paper 12198
12199,Research Paper 12199
90655,Research Paper 90655
6130,Research Paper 6130
337766,Research Paper 337766
112787,Research Paper 112787
1133047,Research Paper 1133047
1105428,Research Paper 1105428
785678,Research Paper 785678
644441,Research Paper 644441
672064,Research Paper 672064
41216,Research Paper 41216
1105433,Research Paper 1105433
1113459,Research Paper 1113459
55770,Research Paper 55770
6163,Research Paper 6163
259701,Research Paper 259701
259702,Research Paper 259702
1131607,Research Paper 1131607
430329,Research Paper 430329
643734,Research Paper 643734
643735,Research Paper 643735
656048,Research Paper 656048
1131611,Research Paper 1131611
617575,Research Paper 617575
1105450,Research Paper 1105450
15076,Research Paper 15076
10793,Research Paper 10793
1117049,Research Paper 1117049
647315,Research Paper 647315
33231,Research Paper 33231
1116328,Research Paper 1116328
1104749,Research Paper 1104749
594025,Research Paper 594025
315266,Research Paper 315266
643777,Research Paper 643777
1130927,Research Paper 1130927
1132385,Research Paper 1132385
1108329,Research Paper 1108329
1130929,Research Paper 1130929
1104769,Research Paper 1104769
594047,Research Paper 594047
1130931,Research Paper 1130931
1130934,Research Paper 1130934
141868,Research Paper 141868
593329,Research Paper 593329
144701,Research Paper 144701
574462,Research Paper 574462
60170,Research Paper 60170
120039,Research Paper 120039
502574,Research Paper 502574
293974,Research Paper 293974
1119216,Research Paper 1119216
1108363,Research Paper 1108363
191216,Research Paper 191216
469504,Research Paper 469504
358866,Research Paper 358866
1116397,Research Paper 1116397
191222,Research Paper 191222
36145,Research Paper 36145
1115677,Research Paper 1115677
577331,Research Paper 577331
31863,Research Paper 31863
566488,Research Paper 566488
358887,Research Paper 358887
6935,Research Paper 6935
6939,Research Paper 6939
197783,Research Paper 197783
34708,Research Paper 34708
1107674,Research Paper 1107674
248119,Research Paper 248119
318187,Research Paper 318187
1152714,Research Paper 1152714
1154173,Research Paper 1154173
300071,Research Paper 300071
1120020,Research Paper 1120020
423816,Research Paper 423816
1106966,Research Paper 1106966
148341,Research Paper 148341
136766,Research Paper 136766
325497,Research Paper 325497
136767,Research Paper 136767
136768,Research Paper 136768
409255,Research Paper 409255
1152740,Research Paper 1152740
1117833,Research Paper 1117833
309476,Research Paper 309476
1120059,Research Paper 1120059
80515,Research Paper 80515
65212,Research Paper 65212
15892,Research Paper 15892
1120084,Research Paper 1120084
576691,Research Paper 576691
148399,Research Paper 148399
175291,Research Paper 175291
1112071,Research Paper 1112071
117,Research Paper 117
157805,Research Paper 157805
300806,Research Paper 300806
31105,Research Paper 31105
154982,Research Paper 154982
141160,Research Paper 141160
112813,Research Paper 112813
98693,Research Paper 98693
98698,Research Paper 98698
192734,Research Paper 192734
12247,Research Paper 12247
1109891,Research Paper 1109891
141171,Research Paper 141171
312409,Research Paper 312409
608190,Research Paper 608190
608191,Research Paper 608191
55801,Research Paper 55801
1136791,Research Paper 1136791
815073,Research Paper 815073
1114222,Research Paper 1114222
173884,Research Paper 173884
1102646,Research Paper 1102646
63832,Research Paper 63832
211906,Research Paper 211906
83449,Research Paper 83449
2654,Research Paper 2654
815096,Research Paper 815096
277263,Research Paper 277263
1105505,Research Paper 1105505
48550,Research Paper 48550
83461,Research Paper 83461
48555,Research Paper 48555
6238,Research Paper 6238
636500,Research Paper 636500
340078,Research Paper 340078
1113534,Research Paper 1113534
578898,Research Paper 578898
1951,Research Paper 1951
1952,Research Paper 1952
1956,Research Paper 1956
636511,Research Paper 636511
463825,Research Paper 463825
1121569,Research Paper 1121569
1105531,Research Paper 1105531
14428,Research Paper 14428
14429,Research Paper 14429
74749,Research Paper 74749
14430,Research Paper 14430
14431,Research Paper 14431
1132434,Research Paper 1132434
648121,Research Paper 648121
582511,Research Paper 582511
688849,Research Paper 688849
1997,Research Paper 1997
1131728,Research Paper 1131728
1106298,Research Paper 1106298
86359,Research Paper 86359
647413,Research Paper 647413
1120880,Research Paper 1120880
1131734,Research Paper 1131734
562940,Research Paper 562940
230879,Research Paper 230879
1104851,Research Paper 1104851
1152075,Research Paper 1152075
58758,Research Paper 58758
230884,Research Paper 230884
34082,Research Paper 34082
1132486,Research Paper 1132486
39890,Research Paper 39890
66782,Research Paper 66782
218410,Research Paper 218410
647447,Research Paper 647447
1117184,Research Paper 1117184
66794,Research Paper 66794
227178,Research Paper 227178
936,Research Paper 936
940,Research Paper 940
575292,Research Paper 575292
941,Research Paper 941
1109185,Research Paper 1109185
85688,Research Paper 85688
28202,Research Paper 28202
50807,Research Paper 50807
379288,Research Paper 379288
1154229,Research Paper 1154229
1109199,Research Paper 1109199
118682,Research Paper 118682
153598,Research Paper 153598
1154251,Research Paper 1154251
62417,Research Paper 62417
1125909,Research Paper 1125909
79809,Research Paper 79809
739280,Research Paper 739280
70441,Research Paper 70441
70442,Research Paper 70442
70444,Research Paper 70444
79817,Research Paper 79817
129558,Research Paper 129558
892139,Research Paper 892139
576725,Research Paper 576725
28254,Research Paper 28254
1246,Research Paper 1246
237376,Research Paper 237376
27531,Research Paper 27531
397488,Research Paper 397488
42847,Research Paper 42847
42848,Research Paper 42848
155736,Research Paper 155736
155738,Research Paper 155738
39124,Research Paper 39124
39127,Research Paper 39127
39130,Research Paper 39130
1153577,Research Paper 1153577
335733,Research Paper 335733
28290,Research Paper 28290
18815,Research Paper 18815
1136814,Research Paper 1136814
1120169,Research Paper 1120169
82087,Research Paper 82087
178209,Research Paper 178209
139738,Research Paper 139738
82090,Research Paper 82090
18834,Research Paper 18834
39165,Research Paper 39165
190698,Research Paper 190698
1125992,Research Paper 1125992
1109957,Research Paper 1109957
46470,Research Paper 46470
46476,Research Paper 46476
1129570,Research Paper 1129570
1071981,Research Paper 1071981
1129573,Research Paper 1129573
39199,Research Paper 39199
12337,Research Paper 12337
29723,Research Paper 29723
694759,Research Paper 694759
46491,Research Paper 46491
1128856,Research Paper 1128856
1107010,Research Paper 1107010
643199,Research Paper 643199
1104182,Research Paper 1104182
12347,Research Paper 12347
63915,Research Paper 63915
519353,Research Paper 519353
608292,Research Paper 608292
1121603,Research Paper 1121603
1130356,Research Paper 1130356
12359,Research Paper 12359
192850,Research Paper 192850
7032,Research Paper 7032
1128881,Research Paper 1128881
140569,Research Paper 140569
1114331,Research Paper 1114331
7041,Research Paper 7041
561581,Research Paper 561581
561582,Research Paper 561582
192870,Research Paper 192870
1113614,Research Paper 1113614
1102761,Research Paper 1102761
116528,Research Paper 116528
561595,Research Paper 561595
94416,Research Paper 94416
5600,Research Paper 5600
1000012,Research Paper 1000012
1114364,Research Paper 1114364
1121659,Research Paper 1121659
66809,Research Paper 66809
6343,Research Paper 6343
212777,Research Paper 212777
583318,Research Paper 583318
709518,Research Paper 709518
350319,Research Paper 350319
116553,Research Paper 116553
170338,Research Paper 170338
179706,Research Paper 179706
1112929,Research Paper 1112929
656231,Research Paper 656231
14531,Research Paper 14531
1106370,Research Paper 1106370
1109208,Research Paper 1109208
1114398,Research Paper 1114398
95188,Research Paper 95188
510718,Research Paper 510718
208345,Research Paper 208345
6378,Research Paper 6378
22563,Research Paper 22563
10981,Research Paper 10981
110041,Research Paper 110041
14549,Research Paper 14549
95198,Research Paper 95198
6385,Research Paper 6385
575331,Research Paper 575331
568045,Research Paper 568045
1136110,Research Paper 1136110
1131828,Research Paper 1131828
67584,Research Paper 67584
243274,Research Paper 243274
135464,Research Paper 135464
1105672,Research Paper 1105672
93755,Research Paper 93755
756061,Research Paper 756061
522338,Research Paper 522338
219239,Research Paper 219239
61073,Research Paper 61073
262178,Research Paper 262178
686015,Research Paper 686015
1110024,Research Paper 1110024
613409,Research Paper 613409
686030,Research Paper 686030
227286,Research Paper 227286
45061,Research Paper 45061
646836,Research Paper 646836
1108551,Research Paper 1108551
13885,Research Paper 13885
1104999,Research Paper 1104999
566653,Research Paper 566653
1127430,Research Paper 1127430
299197,Research Paper 299197
1135455,Research Paper 1135455
97377,Research Paper 97377
592826,Research Paper 592826
566664,Research Paper 566664
633030,Research Paper 633030
633031,Research Paper 633031
686061,Research Paper 686061
592830,Research Paper 592830
573964,Research Paper 573964
1155073,Research Paper 1155073
17476,Research Paper 17476
17477,Research Paper 17477
190706,Research Paper 190706
28336,Research Paper 28336
573978,Research Paper 573978
1107861,Research Paper 1107861
17488,Research Paper 17488
1128198,Research Paper 1128198
1108597,Research Paper 1108597
103515,Research Paper 103515
27623,Research Paper 27623
200480,Research Paper 200480
103529,Research Paper 103529
649730,Research Paper 649730
39210,Research Paper 39210
46501,Research Paper 46501
27632,Research Paper 27632
649739,Research Paper 649739
1119471,Research Paper 1119471
103531,Research Paper 103531
470511,Research Paper 470511
509233,Research Paper 509233
236759,Research Paper 236759
237489,Research Paper 237489
1152944,Research Paper 1152944
1118764,Research Paper 1118764
643221,Research Paper 643221
212097,Research Paper 212097
608326,Research Paper 608326
643239,Research Paper 643239
1131116,Research Paper 1131116
202639,Research Paper 202639
141324,Research Paper 141324
294145,Research Paper 294145
1128927,Research Paper 1128927
561610,Research Paper 561610
561611,Research Paper 561611
147870,Research Paper 147870
248395,Research Paper 248395
1128935,Research Paper 1128935
241133,Research Paper 241133
141342,Research Paper 141342
141347,Research Paper 141347
1128946,Research Paper 1128946
1131164,Research Paper 1131164
12439,Research Paper 12439
1131167,Research Paper 1131167
1129683,Research Paper 1129683
359067,Research Paper 359067
117315,Research Paper 117315
117316,Research Paper 117316
144212,Research Paper 144212
1106401,Research Paper 1106401
1134022,Research Paper 1134022
13193,Research Paper 13193
1131192,Research Paper 1131192
1107136,Research Paper 1107136
1131195,Research Paper 1131195
1128982,Research Paper 1128982
121792,Research Paper 121792
653441,Research Paper 653441
385251,Research Paper 385251
1126011,Research Paper 1126011
1134031,Research Paper 1134031
642593,Research Paper 642593
1115166,Research Paper 1115166
737204,Research Paper 737204
118079,Research Paper 118079
1122460,Research Paper 1122460
1114442,Research Paper 1114442
589923,Research Paper 589923
1121739,Research Paper 1121739
626574,Research Paper 626574
1126037,Research Paper 1126037
645452,Research Paper 645452
753264,Research Paper 753264
1126044,Research Paper 1126044
74920,Research Paper 74920
74921,Research Paper 74921
1105718,Research Paper 1105718
48764,Research Paper 48764
48768,Research Paper 48768
1113742,Research Paper 1113742
74937,Research Paper 74937
575402,Research Paper 575402
168958,Research Paper 168958
78508,Research Paper 78508
289085,Research Paper 289085
78511,Research Paper 78511
308232,Research Paper 308232
682508,Research Paper 682508
75691,Research Paper 75691
75693,Research Paper 75693
75694,Research Paper 75694
155158,Research Paper 155158
1105764,Research Paper 1105764
1152259,Research Paper 1152259
579008,Research Paper 579008
1128201,Research Paper 1128201
1133390,Research Paper 1133390
1118083,Research Paper 1118083
78549,Research Paper 78549
604073,Research Paper 604073
595056,Research Paper 595056
1118092,Research Paper 1118092
1125386,Research Paper 1125386
78552,Research Paper 78552
78555,Research Paper 78555
78557,Research Paper 78557
646900,Research Paper 646900
595063,Research Paper 595063
648369,Research Paper 648369
1128227,Research Paper 1128227
89416,Research Paper 89416
578306,Research Paper 578306
683294,Research Paper 683294
440815,Research Paper 440815
126867,Research Paper 126867
126868,Research Paper 126868
72056,Research Paper 72056
1119505,Research Paper 1119505
1128256,Research Paper 1128256
1108656,Research Paper 1108656
71336,Research Paper 71336
1109392,Research Paper 1109392
40886,Research Paper 40886
1115959,Research Paper 1115959
578347,Research Paper 578347
284023,Research Paper 284023
345340,Research Paper 345340
621555,Research Paper 621555
118873,Research Paper 118873
8687,Research Paper 8687
226698,Research Paper 226698
578365,Research Paper 578365
1135589,Research Paper 1135589
8696,Research Paper 8696
1118823,Research Paper 1118823
411005,Research Paper 411005
509315,Research Paper 509315
171954,Research Paper 171954
230300,Research Paper 230300
1105011,Research Paper 1105011
1121057,Research Paper 1121057
592973,Research Paper 592973
592975,Research Paper 592975
48066,Research Paper 48066
248431,Research Paper 248431
1121063,Research Paper 1121063
592986,Research Paper 592986
48075,Research Paper 48075
289885,Research Paper 289885
592993,Research Paper 592993
592996,Research Paper 592996
28489,Research Paper 28489
590022,Research Paper 590022
111676,Research Paper 111676
13205,Research Paper 13205
13208,Research Paper 13208
102938,Research Paper 102938
102939,Research Paper 102939
416867,Research Paper 416867
72805,Research Paper 72805
574009,Research Paper 574009
294239,Research Paper 294239
1131223,Research Paper 1131223
77108,Research Paper 77108
5064,Research Paper 5064
5069,Research Paper 5069
1131230,Research Paper 1131230
40125,Research Paper 40125
1123215,Research Paper 1123215
20526,Research Paper 20526
20528,Research Paper 20528
77112,Research Paper 77112
107251,Research Paper 107251
107252,Research Paper 107252
5075,Research Paper 5075
126128,Research Paper 126128
734406,Research Paper 734406
40131,Research Paper 40131
703953,Research Paper 703953
40135,Research Paper 40135
1131257,Research Paper 1131257
1123239,Research Paper 1123239
1129778,Research Paper 1129778
662250,Research Paper 662250
711994,Research Paper 711994
273949,Research Paper 273949
1131266,Research Paper 1131266
1130539,Research Paper 1130539
377303,Research Paper 377303
179180,Research Paper 179180
1129798,Research Paper 1129798
1114512,Research Paper 1114512
1110950,Research Paper 1110950
12558,Research Paper 12558
853114,Research Paper 853114
853115,Research Paper 853115
853116,Research Paper 853116
853118,Research Paper 853118
1114526,Research Paper 1114526
212930,Research Paper 212930
206371,Research Paper 206371
105856,Research Paper 105856
463,Research Paper 463
20592,Research Paper 20592
51049,Research Paper 51049
20593,Research Paper 20593
83746,Research Paper 83746
124734,Research Paper 124734
106590,Research Paper 106590
1133417,Research Paper 1133417
1125402,Research Paper 1125402
1153024,Research Paper 1153024
853155,Research Paper 853155
1118120,Research Paper 1118120
1105810,Research Paper 1105810
1113831,Research Paper 1113831
646289,Research Paper 646289
1106546,Research Paper 1106546
31479,Research Paper 31479
31483,Research Paper 31483
31489,Research Paper 31489
94639,Research Paper 94639
631015,Research Paper 631015
645571,Research Paper 645571
1106568,Research Paper 1106568
430711,Research Paper 430711
7296,Research Paper 7296
1132731,Research Paper 1132731
1153064,Research Paper 1153064
93923,Research Paper 93923
1134197,Research Paper 1134197
87363,Research Paper 87363
395540,Research Paper 395540
395547,Research Paper 395547
50381,Research Paper 50381
1129015,Research Paper 1129015
126909,Research Paper 126909
143676,Research Paper 143676
395553,Research Paper 395553
752684,Research Paper 752684
1129021,Research Paper 1129021
19045,Research Paper 19045
631052,Research Paper 631052
126912,Research Paper 126912
116790,Research Paper 116790
5869,Research Paper 5869
579108,Research Paper 579108
683355,Research Paper 683355
1105877,Research Paper 1105877
59772,Research Paper 59772
243483,Research Paper 243483
126926,Research Paper 126926
155277,Research Paper 155277
1128314,Research Paper 1128314
1105887,Research Paper 1105887
1110209,Research Paper 1110209
307656,Research Paper 307656
199571,Research Paper 199571
1152394,Research Paper 1152394
60560,Research Paper 60560
595193,Research Paper 595193
990075,Research Paper 990075
119686,Research Paper 119686
1154520,Research Paper 1154520
28504,Research Paper 28504
1154524,Research Paper 1154524
1154525,Research Paper 1154525
1129096,Research Paper 1129096
1128369,Research Paper 1128369
96845,Research Paper 96845
380341,Research Paper 380341
8766,Research Paper 8766
1110256,Research Paper 1110256
55403,Research Paper 55403
389715,Research Paper 389715
1153816,Research Paper 1153816
131317,Research Paper 131317
260979,Research Paper 260979
264556,Research Paper 264556
35852,Research Paper 35852
1119671,Research Paper 1119671
1153853,Research Paper 1153853
1112417,Research Paper 1112417
1153860,Research Paper 1153860
1153861,Research Paper 1153861
35863,Research Paper 35863
1121176,Research Paper 1121176
1131301,Research Paper 1131301
1131305,Research Paper 1131305
1105148,Research Paper 1105148
134219,Research Paper 134219
671052,Research Paper 671052
1131312,Research Paper 1131312
156794,Research Paper 156794
1153896,Research Paper 1153896
1153899,Research Paper 1153899
167656,Research Paper 167656
239829,Research Paper 239829
1104435,Research Paper 1104435
187260,Research Paper 187260
231198,Research Paper 231198
1131334,Research Paper 1131334
1131335,Research Paper 1131335
142268,Research Paper 142268
504,Research Paper 504
506,Research Paper 506
228990,Research Paper 228990
228992,Research Paper 228992
1132073,Research Paper 1132073
654326,Research Paper 654326
1116044,Research Paper 1116044
1131359,Research Paper 1131359
643485,Research Paper 643485
654339,Research Paper 654339
1107319,Research Paper 1107319
132821,Research Paper 132821
360028,Research Paper 360028
214472,Research Paper 214472
646334,Research Paper 646334
653628,Research Paper 653628
1107325,Research Paper 1107325
166989,Research Paper 166989
1111788,Research Paper 1111788
151708,Research Paper 151708
118259,Research Paper 118259
32260,Research Paper 32260
137130,Research Paper 137130
92589,Research Paper 92589
118260,Research Paper 118260
124828,Research Paper 124828
141596,Research Paper 141596
197452,Research Paper 197452
646357,Research Paper 646357
1153106,Research Paper 1153106
30817,Research Paper 30817
642798,Research Paper 642798
1130676,Research Paper 1130676
1107355,Research Paper 1107355
1118209,Research Paper 1118209
987188,Research Paper 987188
87417,Research Paper 87417
23545,Research Paper 23545
23546,Research Paper 23546
1113926,Research Paper 1113926
94713,Research Paper 94713
1107367,Research Paper 1107367
987197,Research Paper 987197
521183,Research Paper 521183
1114664,Research Paper 1114664
69296,Research Paper 69296
51180,Research Paper 51180
43165,Research Paper 43165
1132815,Research Paper 1132815
1107385,Research Paper 1107385
100197,Research Paper 100197
520471,Research Paper 520471
215912,Research Paper 215912
61312,Research Paper 61312
1129106,Research Paper 1129106
43186,Research Paper 43186
1129111,Research Paper 1129111
41732,Research Paper 41732
22869,Research Paper 22869
9513,Research Paper 9513
9515,Research Paper 9515
119712,Research Paper 119712
270456,Research Paper 270456
5959,Research Paper 5959
576362,Research Paper 576362
1153183,Research Paper 1153183
22874,Research Paper 22874
22875,Research Paper 22875
22876,Research Paper 22876
1124837,Research Paper 1124837
1132857,Research Paper 1132857
594511,Research Paper 594511
22883,Research Paper 22883
238401,Research Paper 238401
1136449,Research Paper 1136449
714208,Research Paper 714208
9559,Research Paper 9559
135798,Research Paper 135798
1152490,Research Paper 1152490
1109566,Research Paper 1109566
1103038,Research Paper 1103038
177115,Research Paper 177115
523394,Research Paper 523394
1128453,Research Paper 1128453
1109581,Research Paper 1109581
101660,Research Paper 101660
101662,Research Paper 101662
9581,Research Paper 9581
9586,Research Paper 9586
1135750,Research Paper 1135750
51934,Research Paper 51934
762980,Research Paper 762980
1153900,Research Paper 1153900
593859,Research Paper 593859
714256,Research Paper 714256
8874,Research Paper 8874
25794,Research Paper 25794
75121,Research Paper 75121
28632,Research Paper 28632
1153922,Research Paper 1153922
1119742,Research Paper 1119742
63549,Research Paper 63549
1138619,Research Paper 1138619
1102364,Research Paper 1102364
28640,Research Paper 28640
28641,Research Paper 28641
409725,Research Paper 409725
292277,Research Paper 292277
606479,Research Paper 606479
1153942,Research Paper 1153942
1153945,Research Paper 1153945
1153946,Research Paper 1153946
709113,Research Paper 709113
194609,Research Paper 194609
90470,Research Paper 90470
820661,Research Paper 820661
820662,Research Paper 820662
1105231,Research Paper 1105231
73712,Research Paper 73712
54844,Research Paper 54844
684972,Research Paper 684972
134314,Research Paper 134314
735303,Research Paper 735303
824245,Research Paper 824245
195361,Research Paper 195361
529165,Research Paper 529165
1131414,Research Paper 1131414
617378,Research Paper 617378
1120563,Research Paper 1120563
47570,Research Paper 47570
684986,Research Paper 684986
735311,Research Paper 735311
187354,Research Paper 187354
1132157,Research Paper 1132157
58436,Research Paper 58436
278403,Research Paper 278403
58453,Research Paper 58453
58454,Research Paper 58454
206524,Research Paper 206524
593104,Research Paper 593104
133628,Research Paper 133628
46887,Research Paper 46887
49720,Research Paper 49720
1131471,Research Paper 1131471
643597,Research Paper 643597
1107418,Research Paper 1107418
1129994,Research Paper 1129994
573535,Research Paper 573535
814836,Research Paper 814836
1119004,Research Paper 1119004
1134320,Research Paper 1134320
1116181,Research Paper 1116181
1108167,Research Paper 1108167
1108169,Research Paper 1108169
49753,Research Paper 49753
57773,Research Paper 57773
7430,Research Paper 7430
521251,Research Paper 521251
593155,Research Paper 593155
642894,Research Paper 642894
1126315,Research Paper 1126315
1108175,Research Paper 1108175
1059953,Research Paper 1059953
521269,Research Paper 521269
1118302,Research Paper 1118302
1130780,Research Paper 1130780
1134346,Research Paper 1134346
1134348,Research Paper 1134348
1135082,Research Paper 1135082
899085,Research Paper 899085
124952,Research Paper 124952
240791,Research Paper 240791
189571,Research Paper 189571
189572,Research Paper 189572
1126350,Research Paper 1126350
189574,Research Paper 189574
177993,Research Paper 177993
27230,Research Paper 27230
1119078,Research Paper 1119078
128540,Research Paper 128540
308529,Research Paper 308529
54131,Research Paper 54131
75983,Research Paper 75983
15670,Research Paper 15670
33818,Research Paper 33818
95594,Research Paper 95594
6782,Research Paper 6782
33823,Research Paper 33823
25805,Research Paper 25805
1153287,Research Paper 1153287
596075,Research Paper 596075
817774,Research Paper 817774
18532,Research Paper 18532
18536,Research Paper 18536
235670,Research Paper 235670
235678,Research Paper 235678
235679,Research Paper 235679
739707,Research Paper 739707
17811,Research Paper 17811
503871,Research Paper 503871
235683,Research Paper 235683
1128531,Research Paper 1128531
594649,Research Paper 594649
1128536,Research Paper 1128536
1102400,Research Paper 1102400
593921,Research Paper 593921
486840,Research Paper 486840
1127810,Research Paper 1127810
503893,Research Paper 503893
399370,Research Paper 399370
387795,Research Paper 387795
220420,Research Paper 220420
593942,Research Paper 593942
8961,Research Paper 8961
645016,Research Paper 645016
481073,Research Paper 481073
11337,Research Paper 11337
578650,Research Paper 578650
1130069,Research Paper 1130069
1127851,Research Paper 1127851
124224,Research Paper 124224
37483,Research Paper 37483
578669,Research Paper 578669
1127863,Research Paper 1127863
1135894,Research Paper 1135894
645046,Research Paper 645046
22229,Research Paper 22229
149669,Research Paper 149669
365294,Research Paper 365294
169279,Research Paper 169279
1138755,Research Paper 1138755
